id,instructions,instructionsLastChangedAt,gameID,gameIDLastChangedAt,ended,endedLastChangedAt,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,batchID,batchIDLastChangedAt,label,labelLastChangedAt,guesserOrder,guesserOrderLastChangedAt,decision,decisionLastChangedAt,target,targetLastChangedAt,verb,verbLastChangedAt,directorOrder,directorOrderLastChangedAt,images,imagesLastChangedAt
01HN6DQBSPSSNVMCMGY9PAGS1C,,2024-01-27T21:38:02.166347752Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.166347752Z,true,2024-01-27T21:41:20.819491252Z,1,2024-01-27T21:38:03.613551083Z,Round 43,2024-01-27T21:38:02.166347752Z,44,2024-01-27T21:38:02.166347752Z,true,2024-01-27T21:41:16.201197334Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.166347752Z,artist,2024-01-27T21:38:02.166347752Z,,,,,,,,,,,,
01HN6DQBST3CC3EYKYCMBYQWYT,,2024-01-27T21:38:02.170099352Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.170099352Z,true,2024-01-27T21:40:22.020662928Z,1,2024-01-27T21:38:03.668275192Z,Round 29,2024-01-27T21:38:02.170099352Z,30,2024-01-27T21:38:02.170099352Z,true,2024-01-27T21:40:18.792780336Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.170099352Z,banana,2024-01-27T21:38:02.170099352Z,,,,,,,,,,,,
01HN6DQBSX522DM0CEB9HWXJQA,,2024-01-27T21:38:02.173818686Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.173818686Z,true,2024-01-27T21:40:18.751457839Z,1,2024-01-27T21:38:03.641235343Z,Round 28,2024-01-27T21:38:02.173818686Z,29,2024-01-27T21:38:02.173818686Z,true,2024-01-27T21:40:15.322885567Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.173818686Z,doctor,2024-01-27T21:38:02.173818686Z,,,,,,,,,,,,
01HN6DQBT1SMVHMR7GJTT09D2Q,,2024-01-27T21:38:02.177697946Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.177697946Z,true,2024-01-27T21:40:28.421802201Z,1,2024-01-27T21:38:03.641235343Z,Round 31,2024-01-27T21:38:02.177697946Z,32,2024-01-27T21:38:02.177697946Z,true,2024-01-27T21:40:25.105312841Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.177697946Z,pirate,2024-01-27T21:38:02.177697946Z,,,,,,,,,,,,
01HN6DQBT511EXDZX7D2MNWAXM,,2024-01-27T21:38:02.181755007Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.181755007Z,true,2024-01-27T21:40:25.084069814Z,1,2024-01-27T21:38:03.65201206Z,Round 30,2024-01-27T21:38:02.181755007Z,31,2024-01-27T21:38:02.181755007Z,true,2024-01-27T21:40:22.044084592Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.181755007Z,monk,2024-01-27T21:38:02.181755007Z,,,,,,,,,,,,
01HN6DQBT7RA826CCJNGES4AN6,,2024-01-27T21:38:02.183848633Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.183848633Z,true,2024-01-27T21:41:38.871973923Z,1,2024-01-27T21:38:03.65201206Z,Round 46,2024-01-27T21:38:02.183848633Z,47,2024-01-27T21:38:02.183848633Z,true,2024-01-27T21:41:35.44531626Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.183848633Z,book,2024-01-27T21:38:02.183848633Z,,,,,,,,,,,,
01HN6DQBTQ1NTY2EHM1RCQ2BVB,,2024-01-27T21:38:02.199232026Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.199232026Z,true,2024-01-27T21:41:41.868782596Z,1,2024-01-27T21:38:03.695973948Z,Round 47,2024-01-27T21:38:02.199232026Z,48,2024-01-27T21:38:02.199232026Z,true,2024-01-27T21:41:38.891528738Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.199232026Z,cup,2024-01-27T21:38:02.199232026Z,,,,,,,,,,,,
01HN6DQBTZG05GQY7HNK3RJYSD,,2024-01-27T21:38:02.207679921Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.207679921Z,true,2024-01-27T21:41:46.509731327Z,1,2024-01-27T21:38:03.721593355Z,Round 48,2024-01-27T21:38:02.207679921Z,49,2024-01-27T21:38:02.207679921Z,true,2024-01-27T21:41:41.894085818Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.207679921Z,waitress,2024-01-27T21:38:02.207679921Z,,,,,,,,,,,,
01HN6DQBVB4CMHNE63FCP9QXMZ,example,2024-01-27T21:38:02.219360124Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.219360124Z,true,2024-01-27T21:42:13.581906806Z,1,2024-01-27T21:38:03.721593355Z,Round 49,2024-01-27T21:38:02.219360124Z,50,2024-01-27T21:38:02.219360124Z,true,2024-01-27T21:41:46.529007692Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.219360124Z,,,,,,,,,,,,,,
01HN6DQBVHF375ZZNSGGCWSNFM,,2024-01-27T21:38:02.225536685Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.225536685Z,true,2024-01-27T21:42:34.029950114Z,2,2024-01-27T21:38:04.62755547Z,Round 49,2024-01-27T21:38:02.225536685Z,51,2024-01-27T21:38:02.225536685Z,true,2024-01-27T21:42:13.609773153Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.225536685Z,The waitress dropped the banana,2024-01-27T21:38:02.225536685Z,"[""artist-elbow-doctor"",""waitress-drop-banana"",""chef-point (at)-clown"",""pirate-eat-banana""]",2024-01-27T21:38:02.225536685Z,waitress-drop-banana,2024-01-27T21:42:27.192596338Z,waitress-drop-banana,2024-01-27T21:38:02.225536685Z,drop,2024-01-27T21:38:02.225536685Z,"[""waitress-drop-banana"",""chef-point (at)-clown"",""artist-elbow-doctor"",""pirate-eat-banana""]",2024-01-27T21:38:02.225536685Z,"[""waitress-drop-banana"",""pirate-eat-banana"",""chef-point (at)-clown"",""artist-elbow-doctor""]",2024-01-27T21:38:02.225536685Z
01HN6DQBVQNVMC500R7VE3TGVD,,2024-01-27T21:38:02.231449896Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.231449896Z,true,2024-01-27T21:42:45.993202374Z,2,2024-01-27T21:38:04.660025891Z,Round 50,2024-01-27T21:38:02.231449896Z,52,2024-01-27T21:38:02.231449896Z,true,2024-01-27T21:42:34.059620405Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.231449896Z,The chef decorated the cake,2024-01-27T21:38:02.231449896Z,"[""pirate-slap-burglar"",""pirate-shake-jug"",""ballerina-pick up-boxer"",""chef-decorate-cake""]",2024-01-27T21:38:02.231449896Z,chef-decorate-cake,2024-01-27T21:42:37.055709477Z,chef-decorate-cake,2024-01-27T21:38:02.231449896Z,decorate,2024-01-27T21:38:02.231449896Z,"[""ballerina-pick up-boxer"",""pirate-shake-jug"",""chef-decorate-cake"",""pirate-slap-burglar""]",2024-01-27T21:38:02.231449896Z,"[""ballerina-pick up-boxer"",""pirate-shake-jug"",""chef-decorate-cake"",""pirate-slap-burglar""]",2024-01-27T21:38:02.231449896Z
01HN6DQBVX26PX8PNR2AGKB5VV,choice,2024-01-27T21:38:02.237768519Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.237768519Z,true,2024-01-27T21:43:01.578430762Z,1,2024-01-27T21:38:03.751038013Z,Round 51,2024-01-27T21:38:02.237768519Z,53,2024-01-27T21:38:02.237768519Z,true,2024-01-27T21:42:46.015959914Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.237768519Z,,,,,,,,,,,,,,
01HN6DQBW0FYSRHR9G8ZSAAR2W,,2024-01-27T21:38:02.240995432Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.240995432Z,true,2024-01-27T21:43:22.38657557Z,1,2024-01-27T21:38:03.769765091Z,Round 51,2024-01-27T21:38:02.240995432Z,54,2024-01-27T21:38:02.240995432Z,true,2024-01-27T21:43:01.615790005Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.240995432Z,,,,,,,,,,,,,,
01HN6DQBW3EYYJGQX35XDKQYG5,,2024-01-27T21:38:02.243516891Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.243516891Z,true,2024-01-27T21:43:38.38860423Z,2,2024-01-27T21:38:04.67794809Z,Round 51,2024-01-27T21:38:02.243516891Z,55,2024-01-27T21:38:02.243516891Z,true,2024-01-27T21:43:22.418719371Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.243516891Z,NA,2024-01-27T21:38:02.243516891Z,"[""ballerina-wash-gun"",""waitress-open-book"",""ballerina-trip-boxer"",""cowboy-poke-monk""]",2024-01-27T21:38:02.243516891Z,ballerina-wash-gun,2024-01-27T21:43:35.856123483Z,ballerina-wash-gun,2024-01-27T21:38:02.243516891Z,wash,2024-01-27T21:38:02.243516891Z,"[""waitress-open-book"",""ballerina-wash-gun"",""cowboy-poke-monk"",""ballerina-trip-boxer""]",2024-01-27T21:38:02.243516891Z,"[""ballerina-wash-gun"",""waitress-open-book"",""cowboy-poke-monk"",""ballerina-trip-boxer""]",2024-01-27T21:38:02.243516891Z
01HN6DQBWDSS6H18PQ7DP08F05,,2024-01-27T21:38:02.25384186Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.25384186Z,true,2024-01-27T21:43:49.315576343Z,2,2024-01-27T21:38:04.686230411Z,Round 52,2024-01-27T21:38:02.25384186Z,56,2024-01-27T21:38:02.25384186Z,true,2024-01-27T21:43:38.445514721Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.25384186Z,NA,2024-01-27T21:38:02.25384186Z,"[""waitress-touch-swimmer"",""artist-examine-cake"",""cowboy-kick-soldier"",""pirate-drop-book""]",2024-01-27T21:38:02.25384186Z,waitress-touch-swimmer,2024-01-27T21:43:46.959019029Z,waitress-touch-swimmer,2024-01-27T21:38:02.25384186Z,touch,2024-01-27T21:38:02.25384186Z,"[""cowboy-kick-soldier"",""artist-examine-cake"",""pirate-drop-book"",""waitress-touch-swimmer""]",2024-01-27T21:38:02.25384186Z,"[""waitress-touch-swimmer"",""cowboy-kick-soldier"",""artist-examine-cake"",""pirate-drop-book""]",2024-01-27T21:38:02.25384186Z
01HN6DQBWN1B8NXD85JD8APHWQ,,2024-01-27T21:38:02.261852988Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.261852988Z,true,2024-01-27T21:43:57.474872653Z,2,2024-01-27T21:38:04.686230411Z,Round 53,2024-01-27T21:38:02.261852988Z,57,2024-01-27T21:38:02.261852988Z,true,2024-01-27T21:43:49.340743498Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.261852988Z,NA,2024-01-27T21:38:02.261852988Z,"[""artist-reach (for)-cup"",""chef-tickle-burglar"",""cowboy-take off-hat"",""ballerina-hug-sailor""]",2024-01-27T21:38:02.261852988Z,artist-reach (for)-cup,2024-01-27T21:43:55.66226311Z,artist-reach (for)-cup,2024-01-27T21:38:02.261852988Z,reach (for),2024-01-27T21:38:02.261852988Z,"[""chef-tickle-burglar"",""artist-reach (for)-cup"",""ballerina-hug-sailor"",""cowboy-take off-hat""]",2024-01-27T21:38:02.261852988Z,"[""artist-reach (for)-cup"",""chef-tickle-burglar"",""ballerina-hug-sailor"",""cowboy-take off-hat""]",2024-01-27T21:38:02.261852988Z
01HN6DQBWVTPYAAJYARJ8GGFHH,,2024-01-27T21:38:02.267607892Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.267607892Z,true,2024-01-27T21:44:33.90697683Z,2,2024-01-27T21:38:04.686230411Z,Round 57,2024-01-27T21:38:02.267607892Z,61,2024-01-27T21:38:02.267607892Z,true,2024-01-27T21:44:25.669342848Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.267607892Z,NA,2024-01-27T21:38:02.267607892Z,"[""ballerina-bite-apple"",""artist-spill-cup"",""pirate-clean-ball"",""chef-cut-apple""]",2024-01-27T21:38:02.267607892Z,ballerina-bite-apple,2024-01-27T21:44:32.41600025Z,ballerina-bite-apple,2024-01-27T21:38:02.267607892Z,bite,2024-01-27T21:38:02.267607892Z,"[""chef-cut-apple"",""ballerina-bite-apple"",""pirate-clean-ball"",""artist-spill-cup""]",2024-01-27T21:38:02.267607892Z,"[""ballerina-bite-apple"",""pirate-clean-ball"",""artist-spill-cup"",""chef-cut-apple""]",2024-01-27T21:38:02.267607892Z
01HN6DQBX2FPMV1NP5J5X353NN,,2024-01-27T21:38:02.27493779Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.27493779Z,true,2024-01-27T21:39:42.570740499Z,1,2024-01-27T21:38:03.832487298Z,Round 21,2024-01-27T21:38:02.27493779Z,21,2024-01-27T21:38:02.27493779Z,true,2024-01-27T21:39:38.089779326Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.27493779Z,apple,2024-01-27T21:38:02.27493779Z,,,,,,,,,,,,
01HN6DQBX6KTV7JWETQ64V2SCK,,2024-01-27T21:38:02.278618139Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.278618139Z,true,2024-01-27T21:44:16.95788109Z,2,2024-01-27T21:38:04.71621059Z,Round 55,2024-01-27T21:38:02.278618139Z,59,2024-01-27T21:38:02.278618139Z,true,2024-01-27T21:44:06.385957276Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.278618139Z,NA,2024-01-27T21:38:02.278618139Z,"[""waitress-show-apple-clown"",""waitress-show-cup-monk"",""waitress-show-ball-sailor"",""waitress-show-banana-soldier""]",2024-01-27T21:38:02.278618139Z,waitress-show-apple-clown,2024-01-27T21:44:14.906699893Z,waitress-show-apple-clown,2024-01-27T21:38:02.278618139Z,show,2024-01-27T21:38:02.278618139Z,"[""waitress-show-banana-soldier"",""waitress-show-apple-clown"",""waitress-show-cup-monk"",""waitress-show-ball-sailor""]",2024-01-27T21:38:02.278618139Z,"[""waitress-show-apple-clown"",""waitress-show-banana-soldier"",""waitress-show-ball-sailor"",""waitress-show-cup-monk""]",2024-01-27T21:38:02.278618139Z
01HN6DQBXD5M121X3DN2TFSWVZ,,2024-01-27T21:38:02.2852703Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.2852703Z,true,2024-01-27T21:44:25.620668923Z,2,2024-01-27T21:38:04.704257387Z,Round 56,2024-01-27T21:38:02.2852703Z,60,2024-01-27T21:38:02.2852703Z,true,2024-01-27T21:44:16.986375935Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.2852703Z,NA,2024-01-27T21:38:02.2852703Z,"[""pirate-wink-doctor"",""artist-examine-apple"",""ballerina-attack-monk"",""pirate-smile-monk""]",2024-01-27T21:38:02.2852703Z,pirate-smile-monk,2024-01-27T21:44:24.164117452Z,pirate-smile-monk,2024-01-27T21:38:02.2852703Z,smile,2024-01-27T21:38:02.2852703Z,"[""pirate-wink-doctor"",""ballerina-attack-monk"",""pirate-smile-monk"",""artist-examine-apple""]",2024-01-27T21:38:02.2852703Z,"[""pirate-smile-monk"",""artist-examine-apple"",""pirate-wink-doctor"",""ballerina-attack-monk""]",2024-01-27T21:38:02.2852703Z
01HN6DQBXJJXATNGFBRMPCJRSC,,2024-01-27T21:38:02.290102112Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.290102112Z,true,2024-01-27T21:44:51.028001067Z,2,2024-01-27T21:38:04.71621059Z,Round 59,2024-01-27T21:38:02.290102112Z,63,2024-01-27T21:38:02.290102112Z,true,2024-01-27T21:44:43.333810662Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.290102112Z,NA,2024-01-27T21:38:02.290102112Z,"[""ballerina-bump (into)-cake"",""artist-wash-jug"",""waitress-catch-doctor"",""cowboy-carry-swimmer""]",2024-01-27T21:38:02.290102112Z,waitress-catch-doctor,2024-01-27T21:44:49.632504159Z,waitress-catch-doctor,2024-01-27T21:38:02.290102112Z,catch,2024-01-27T21:38:02.290102112Z,"[""cowboy-carry-swimmer"",""waitress-catch-doctor"",""ballerina-bump (into)-cake"",""artist-wash-jug""]",2024-01-27T21:38:02.290102112Z,"[""waitress-catch-doctor"",""ballerina-bump (into)-cake"",""cowboy-carry-swimmer"",""artist-wash-jug""]",2024-01-27T21:38:02.290102112Z
01HN6DQBXTQ0YP0MFT24M4EMGS,,2024-01-27T21:38:02.298470328Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.298470328Z,true,2024-01-27T21:45:28.057340964Z,2,2024-01-27T21:38:04.750745061Z,Round 62,2024-01-27T21:38:02.298470328Z,66,2024-01-27T21:38:02.298470328Z,true,2024-01-27T21:45:19.620394219Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.298470328Z,NA,2024-01-27T21:38:02.298470328Z,"[""pirate-smile-clown"",""pirate-wink-sailor"",""artist-sniff-apple"",""chef-burn-hat""]",2024-01-27T21:38:02.298470328Z,chef-burn-hat,2024-01-27T21:45:26.397655545Z,chef-burn-hat,2024-01-27T21:38:02.298470328Z,burn,2024-01-27T21:38:02.298470328Z,"[""chef-burn-hat"",""pirate-smile-clown"",""artist-sniff-apple"",""pirate-wink-sailor""]",2024-01-27T21:38:02.298470328Z,"[""chef-burn-hat"",""artist-sniff-apple"",""pirate-wink-sailor"",""pirate-smile-clown""]",2024-01-27T21:38:02.298470328Z
01HN6DQBYSFRYTBHE98Q2W2SBM,,2024-01-27T21:38:02.329647771Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.329647771Z,true,2024-01-27T21:45:03.898055373Z,2,2024-01-27T21:38:04.750745061Z,Round 60,2024-01-27T21:38:02.329647771Z,64,2024-01-27T21:38:02.329647771Z,true,2024-01-27T21:44:51.059803336Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.329647771Z,NA,2024-01-27T21:38:02.329647771Z,"[""artist-sniff-cup"",""chef-fight-sailor"",""chef-step (on)-soldier"",""doctor-dance-cowboy""]",2024-01-27T21:38:02.329647771Z,chef-step (on)-soldier,2024-01-27T21:44:57.299985882Z,chef-fight-sailor,2024-01-27T21:38:02.329647771Z,fight,2024-01-27T21:38:02.329647771Z,"[""chef-step (on)-soldier"",""doctor-dance-cowboy"",""chef-fight-sailor"",""artist-sniff-cup""]",2024-01-27T21:38:02.329647771Z,"[""chef-fight-sailor"",""artist-sniff-cup"",""chef-step (on)-soldier"",""doctor-dance-cowboy""]",2024-01-27T21:38:02.329647771Z
01HN6DQBZ54QXYJ6JCSN534CSN,,2024-01-27T21:38:02.341555445Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.341555445Z,true,2024-01-27T21:45:19.594686979Z,2,2024-01-27T21:38:04.775302193Z,Round 61,2024-01-27T21:38:02.341555445Z,65,2024-01-27T21:38:02.341555445Z,true,2024-01-27T21:45:03.94545957Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.341555445Z,NA,2024-01-27T21:38:02.341555445Z,"[""artist-offer-book-doctor"",""artist-offer-hat-boxer"",""artist-offer-book-sailor"",""artist-offer-hat-soldier""]",2024-01-27T21:38:02.341555445Z,artist-offer-book-doctor,2024-01-27T21:45:17.58214978Z,artist-offer-book-doctor,2024-01-27T21:38:02.341555445Z,offer,2024-01-27T21:38:02.341555445Z,"[""artist-offer-book-sailor"",""artist-offer-hat-soldier"",""artist-offer-hat-boxer"",""artist-offer-book-doctor""]",2024-01-27T21:38:02.341555445Z,"[""artist-offer-book-doctor"",""artist-offer-hat-soldier"",""artist-offer-book-sailor"",""artist-offer-hat-boxer""]",2024-01-27T21:38:02.341555445Z
01HN6DQBZNVKMZP2RZ09Z916CY,,2024-01-27T21:38:02.357695102Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.357695102Z,true,2024-01-27T21:44:43.307320932Z,2,2024-01-27T21:38:04.775302193Z,Round 58,2024-01-27T21:38:02.357695102Z,62,2024-01-27T21:38:02.357695102Z,true,2024-01-27T21:44:33.9307504Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.357695102Z,NA,2024-01-27T21:38:02.357695102Z,"[""pirate-slap-sailor"",""monk-chase-ballerina"",""pirate-bounce-ball"",""artist-examine-palette""]",2024-01-27T21:38:02.357695102Z,artist-examine-palette,2024-01-27T21:44:40.047491225Z,artist-examine-palette,2024-01-27T21:38:02.357695102Z,examine,2024-01-27T21:38:02.357695102Z,"[""artist-examine-palette"",""pirate-bounce-ball"",""pirate-slap-sailor"",""monk-chase-ballerina""]",2024-01-27T21:38:02.357695102Z,"[""artist-examine-palette"",""pirate-slap-sailor"",""monk-chase-ballerina"",""pirate-bounce-ball""]",2024-01-27T21:38:02.357695102Z
01HN6DQC01V0T8TE9E469GA41R,,2024-01-27T21:38:02.369517626Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.369517626Z,true,2024-01-27T21:45:36.267075806Z,2,2024-01-27T21:38:04.775302193Z,Round 63,2024-01-27T21:38:02.369517626Z,67,2024-01-27T21:38:02.369517626Z,true,2024-01-27T21:45:28.104734463Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.369517626Z,NA,2024-01-27T21:38:02.369517626Z,"[""chef-sell-book-ballerina"",""chef-sell-cup-sailor"",""chef-sell-book-doctor"",""chef-sell-cup-clown""]",2024-01-27T21:38:02.369517626Z,chef-sell-book-doctor,2024-01-27T21:45:35.016641654Z,chef-sell-book-doctor,2024-01-27T21:38:02.369517626Z,sell,2024-01-27T21:38:02.369517626Z,"[""chef-sell-cup-clown"",""chef-sell-book-ballerina"",""chef-sell-book-doctor"",""chef-sell-cup-sailor""]",2024-01-27T21:38:02.369517626Z,"[""chef-sell-book-doctor"",""chef-sell-cup-sailor"",""chef-sell-book-ballerina"",""chef-sell-cup-clown""]",2024-01-27T21:38:02.369517626Z
01HN6DQC04820JBSX4E4QCW5N5,,2024-01-27T21:38:02.372885989Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.372885989Z,true,2024-01-27T21:45:44.081371974Z,2,2024-01-27T21:38:04.775608995Z,Round 64,2024-01-27T21:38:02.372885989Z,68,2024-01-27T21:38:02.372885989Z,true,2024-01-27T21:45:36.298167621Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.372885989Z,NA,2024-01-27T21:38:02.372885989Z,"[""cowboy-throw-gun-soldier"",""cowboy-throw-gun-doctor"",""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-boxer""]",2024-01-27T21:38:02.372885989Z,cowboy-throw-gun-doctor,2024-01-27T21:45:42.295110767Z,cowboy-throw-gun-doctor,2024-01-27T21:38:02.372885989Z,throw,2024-01-27T21:38:02.372885989Z,"[""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-boxer"",""cowboy-throw-gun-soldier"",""cowboy-throw-gun-doctor""]",2024-01-27T21:38:02.372885989Z,"[""cowboy-throw-gun-doctor"",""cowboy-throw-gun-swimmer"",""cowboy-throw-gun-soldier"",""cowboy-throw-gun-boxer""]",2024-01-27T21:38:02.372885989Z
01HN6DQC0HCDN3SH78X1RJHJ9S,,2024-01-27T21:38:02.385504256Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.385504256Z,true,2024-01-27T21:45:50.492246105Z,2,2024-01-27T21:38:04.792877061Z,Round 65,2024-01-27T21:38:02.385504256Z,69,2024-01-27T21:38:02.385504256Z,true,2024-01-27T21:45:44.103276479Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.385504256Z,NA,2024-01-27T21:38:02.385504256Z,"[""pirate-give-ball-soldier"",""pirate-give-apple-monk"",""pirate-give-banana-boxer"",""pirate-give-cake-sailor""]",2024-01-27T21:38:02.385504256Z,pirate-give-apple-monk,2024-01-27T21:45:48.873176011Z,pirate-give-apple-monk,2024-01-27T21:38:02.385504256Z,give,2024-01-27T21:38:02.385504256Z,"[""pirate-give-ball-soldier"",""pirate-give-banana-boxer"",""pirate-give-cake-sailor"",""pirate-give-apple-monk""]",2024-01-27T21:38:02.385504256Z,"[""pirate-give-apple-monk"",""pirate-give-banana-boxer"",""pirate-give-ball-soldier"",""pirate-give-cake-sailor""]",2024-01-27T21:38:02.385504256Z
01HN6DQC0MT77BCC4F0SSV3873,,2024-01-27T21:38:02.38877878Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.38877878Z,true,2024-01-27T21:46:03.368723769Z,2,2024-01-27T21:38:04.775608995Z,Round 67,2024-01-27T21:38:02.38877878Z,71,2024-01-27T21:38:02.38877878Z,true,2024-01-27T21:45:57.207577555Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.38877878Z,NA,2024-01-27T21:38:02.38877878Z,"[""pirate-drop-cake"",""chef-cut-cake"",""monk-chase-boxer"",""artist-wash-ball""]",2024-01-27T21:38:02.38877878Z,chef-cut-cake,2024-01-27T21:46:01.790556843Z,chef-cut-cake,2024-01-27T21:38:02.38877878Z,cut,2024-01-27T21:38:02.38877878Z,"[""chef-cut-cake"",""monk-chase-boxer"",""pirate-drop-cake"",""artist-wash-ball""]",2024-01-27T21:38:02.38877878Z,"[""chef-cut-cake"",""artist-wash-ball"",""monk-chase-boxer"",""pirate-drop-cake""]",2024-01-27T21:38:02.38877878Z
01HN6DQC0SN1AB086AK25XFH5X,,2024-01-27T21:38:02.393360458Z,01HN6C87KF59S14B1W3XFECQKP,2024-01-27T21:38:02.393360458Z,true,2024-01-27T21:45:57.172897859Z,2,2024-01-27T21:38:04.819092978Z,Round 66,2024-01-27T21:38:02.393360458Z,70,2024-01-27T21:38:02.393360458Z,true,2024-01-27T21:45:50.530999873Z,01HN6C87K34PM146WKF9TH65EK,2024-01-27T21:38:02.393360458Z,NA,2024-01-27T21:38:02.393360458Z,"[""waitress-kiss-swimmer"",""waitress-run-soldier"",""artist-drink-cup"",""waitress-peel-banana""]",2024-01-27T21:38:02.393360458Z,waitress-run-soldier,2024-01-27T21:45:55.565722279Z,waitress-run-soldier,2024-01-27T21:38:02.393360458Z,run,2024-01-27T21:38:02.393360458Z,"[""waitress-kiss-swimmer"",""waitress-peel-banana"",""waitress-run-soldier"",""artist-drink-cup""]",2024-01-27T21:38:02.393360458Z,"[""waitress-run-soldier"",""waitress-peel-banana"",""artist-drink-cup"",""waitress-kiss-swimmer""]",2024-01-27T21:38:02.393360458Z
